"Project","Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/index/query/TemplateQueryBuilder.java","6","0","6","6","122","195","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/index/query/TemplateQueryBuilder.java","6","0","6","6","122","195","2"
"elasticsearch","e1efd5f6baf8dec1c23c79b346b8a29f234a98bb","core/src/main/java/org/elasticsearch/action/admin/indices/warmer/delete/DeleteWarmerRequest.java","6","0","6","6","90","148","0"
"elasticsearch","25fd9e26c4fb042d6f6dea14efcd239577bdbbc4","core/src/main/java/org/elasticsearch/action/search/SearchScrollRequest.java","6","0","6","9","82","139","0"
"elasticsearch","56cc87b7ccd41040d8fafcaf2da3680d96d10839","core/src/main/java/org/elasticsearch/action/search/SearchScrollRequest.java","6","0","6","9","82","139","0"
"elasticsearch","88040352050455e537646662a3fbfdd8d554dd17","core/src/main/java/org/elasticsearch/action/search/SearchScrollRequest.java","6","0","6","9","82","139","0"
"Android-Universal-Image-Loader","bbf3b71476e1c14c92edfa58adc6800b6dfb813b","library/src/com/nostra13/universalimageloader/core/DefaultConfigurationFactory.java","6","0","7","0","57","95","0"
"elasticsearch","b1cef5fdf8e1f8e9982a4724986b2731ca4d522b","core/src/main/java/org/elasticsearch/search/aggregations/bucket/sampler/DiversifiedAggregationBuilder.java","6","0","7","3","97","157","1"
"elasticsearch","149ef74b26bb33d3a1d3c1c45c481a01345cd764","core/src/main/java/org/elasticsearch/search/aggregations/bucket/sampler/DiversifiedAggregationBuilder.java","6","0","7","4","112","174","0"
"hazelcast","2213b67c7dba4d8dabdb6d6b3f3e31bce700f88f","hazelcast-ra/hazelcast-jca/src/main/java/com/hazelcast/jca/ConnectionFactoryImpl.java","6","0","7","6","81","157","0"
"hazelcast","435022d4b6dce73add7b86d828af2c2e619b5ea3","hazelcast-ra/hazelcast-jca/src/main/java/com/hazelcast/jca/ConnectionFactoryImpl.java","6","0","7","6","81","157","0"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/common/inject/multibindings/MapBinder.java","6","0","8","0","205","383","0"
"elasticsearch","b49635539d929d6cb5ee56153e2f95872fe4bb16","modules/lang-painless/src/main/java/org/elasticsearch/painless/PainlessScriptEngineService.java","6","0","8","1","102","211","1"
"hazelcast","a370460060023a958af214df410c6dab393cf67c","hazelcast/src/test/java/com/hazelcast/config/RingbufferConfigTest.java","6","0","8","12","173","248","1"
"BroadleafCommerce","49d12cffdc9aca461330ec8110c850319cf49ec0","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PersistencePackageRequest.java","6","0","8","42","254","378","2"
"BroadleafCommerce","35fc9949359b047d4c18fbc6045f42d4143184a3","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PersistencePackageRequest.java","6","0","8","45","267","394","2"
"BroadleafCommerce","63fbd9cf0e68a367c947b8ca8fb30c0585b02366","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PersistencePackageRequest.java","6","0","8","47","274","403","1"
"BroadleafCommerce","20b9326f672cf1b59e9ce22bb4f920a5ced97fca","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PersistencePackageRequest.java","6","0","8","47","278","407","1"
"BroadleafCommerce","4b899b0b30679392365b1286b26fd502eee6594c","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PersistencePackageRequest.java","6","0","8","47","278","407","2"
"BroadleafCommerce","aa04e6eabcf0eaf9a846268715da4854ac20f528","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PersistencePackageRequest.java","6","0","8","57","311","450","1"
"elasticsearch","4b94eb5cb8cc4294ed0e932a5f22c16bd90d4dd7","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsRequest.java","6","0","8","9","103","178","2"
"elasticsearch","467a459f95d8709379bf3e7f415644b246a89dba","core/src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","8","94","207","369","2"
"elasticsearch","821021f0e478ca44d828e62c139ea19f0fd7290a","core/src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","8","94","209","372","1"
"netty","d9f938ca03dbfe0e8132b9cb9c816bd1214de7d2","handler/src/main/java/io/netty/handler/ssl/OpenSsl.java","6","0","9","0","119","202","0"
"elasticsearch","41f81e2279c735b634bfcef865a6f55678306770","plugins/analysis-icu/src/test/java/org/elasticsearch/index/mapper/ICUCollationKeywordFieldMapperIT.java","6","0","9","1","317","444","1"
"elasticsearch","0e9186e1373b99e261d80317c836477b7cc31d66","core/src/main/java/org/elasticsearch/discovery/zen/ZenPing.java","6","0","9","11","112","195","0"
"elasticsearch","20f0bebb8797ac427ed93e37e63b596f9ec8e387","core/src/main/java/org/elasticsearch/index/merge/MergeStats.java","6","0","9","14","173","255","2"
"elasticsearch","c379505525f91d03873442538399cc78f527c582","core/src/main/java/org/elasticsearch/index/merge/MergeStats.java","6","0","9","14","173","255","1"
"elasticsearch","e89d9400c94f5bff8dd9828980a7fcaeec1c28ee","plugins/analysis-icu/src/test/java/org/elasticsearch/index/mapper/ICUCollationKeywordFieldMapperIT.java","6","0","9","2","363","504","0"
"elasticsearch","068fae218f3c59fe6bc51adcd8d5f9b5a1dbccaf","core/src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","9","96","209","379","2"
"elasticsearch","964a8490164805d98ffbe8b496b0578218043196","core/src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","9","96","209","379","1"
"elasticsearch","34155ff102c87dc34805f9aa6a6094ab2b0e6658","core/src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","9","97","210","381","1"
"elasticsearch","3af763eb8830df15083b97c48a1e8f2c398f8366","core/src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","9","97","210","381","1"
"elasticsearch","72c4cb51cc9d5768f8a1e40d7acb08f046ac9faf","src/main/java/org/elasticsearch/search/internal/SearchContext.java","6","0","9","98","204","375","0"
"hazelcast","605da53365f35d8dbf2842c020b6cf96ce4bb034","hazelcast/src/main/java/com/hazelcast/transaction/impl/TransactionImpl.java","60","0","0","0","339","400","1"
"hazelcast","a820a9220d79fbad20c26546baac8665060f52a6","hazelcast/src/main/java/com/hazelcast/spi/impl/BasicInvocationFuture.java","60","0","0","0","381","483","2"
"hazelcast","557a2678022ff6423f67ac2ff8ac67dfe9f2eb70","hazelcast/src/main/java/com/hazelcast/spi/impl/operationservice/impl/Invocation.java","60","0","0","0","423","592","2"
"hazelcast","565257f977407eb3a0199d082860209c2958f5f9","hazelcast/src/main/java/com/hazelcast/spi/impl/operationservice/impl/Invocation.java","60","0","0","0","424","593","3"
"hazelcast","564167c1f93b32ce742411106e9ae67eae88a801","hazelcast/src/main/java/com/hazelcast/spi/impl/operationservice/impl/Invocation.java","60","0","0","0","425","594","2"
"MapDB","7f72ff0132a8572a4daf50364f2b98d60afd6c05","src/main/java/org/mapdb/StoreAppend.java","60","0","0","0","495","652","0"
"MapDB","e877f64dc30037c4604f61237439449325fdd529","src/main/java/org/mapdb/StoreAppend.java","60","0","0","0","503","660","0"
"elasticsearch","5b711c283dbc233f80de5e0adb26723c22d678c7","distribution/tools/plugin-cli/src/main/java/org/elasticsearch/plugins/InstallPluginCommand.java","60","0","0","0","504","716","0"
"hazelcast","6b9e408e0fccf4fb8a745dec7ae24ec302e69fa4","hazelcast/src/main/java/com/hazelcast/internal/cluster/impl/AbstractJoiner.java","60","0","0","10","391","504","0"
"ceylon-ide-eclipse","64a391fbabba6b9bc6b553abfa42466e0ca9673d","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonOutlinePage.java","60","0","0","11","647","713","0"
"ceylon-ide-eclipse","5b4c3eac8a7c12c0125a77343e602b4e73083595","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/outline/CeylonOutlinePage.java","60","0","0","11","650","717","0"
"elasticsearch","25fd9e26c4fb042d6f6dea14efcd239577bdbbc4","core/src/test/java/org/elasticsearch/cluster/health/ClusterStateHealthTests.java","60","0","0","13","464","556","0"
"hazelcast","1f042b8c4a4245594691bb6d85a66ceed9b43068","hazelcast/src/main/java/com/hazelcast/spi/impl/eventservice/impl/EventServiceImpl.java","60","0","0","26","421","503","1"
"hazelcast","dd4e704e34aa84246e65037fca5bc0cca4797bdf","hazelcast/src/main/java/com/hazelcast/nio/tcp/TcpIpConnectionManager.java","60","0","0","26","487","588","0"
"hazelcast","fc57b90d69ddf340538b16de42320c379bc1a829","hazelcast/src/main/java/com/hazelcast/nio/tcp/TcpIpConnectionManager.java","60","0","0","27","513","623","0"
"hazelcast","9d55b722a89840755f5781ed8c665b1237ec2b92","hazelcast/src/main/java/com/hazelcast/nio/tcp/TcpIpConnectionManager.java","60","0","0","27","515","626","1"
"hazelcast","33a6197a6bb749dc1bfa4957d928425c5de7fdb6","hazelcast/src/main/java/com/hazelcast/nio/tcp/TcpIpConnectionManager.java","60","0","0","27","517","628","0"
"elasticsearch","d479611dc5e989d79308e3b10a5e9b3952f730d0","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","28","1288","1631","3"
"elasticsearch","13ef7d73b9e579bf4c83ff77d6a04c720b04258f","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","28","1289","1632","2"
"elasticsearch","f735baf306571ec9949514a14828f18058972044","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","28","1289","1632","3"
"elasticsearch","faae98c5d8a27bada65691fe7c48a6f9316eb467","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","28","1289","1632","4"
"elasticsearch","06417a85e09543c870e692b774985ca738bfa828","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","29","1327","1678","2"
"elasticsearch","73faa2e5edb611d7f8dc87e330b21219400fa1c7","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","29","1327","1678","2"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/rest/action/cat/RestShardsAction.java","60","0","0","3","247","308","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/rest/action/cat/RestShardsAction.java","60","0","0","3","247","308","2"
"elasticsearch","87a4995bed017aecbfc86f91d203e88e5826fb17","core/src/main/java/org/elasticsearch/rest/action/cat/RestShardsAction.java","60","0","0","3","247","308","1"
"elasticsearch","737db98bd7991552e06a28ad6f10927489a6ff39","core/src/main/java/org/elasticsearch/rest/action/cat/RestShardsAction.java","60","0","0","3","248","309","0"
"elasticsearch","55f2a547d04ba22f18da81c941e9445e36753a25","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","30","1381","1749","0"
"elasticsearch","96f4c06f46fbf993357c2ff9c90c6d5ad7d80238","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","30","1381","1749","0"
"elasticsearch","b00b2b9baaf7d22ba63a2cb6c55ba0218de55324","src/test/java/org/elasticsearch/snapshots/SharedClusterSnapshotRestoreTests.java","60","0","0","30","1381","1749","0"
"elasticsearch","155de53fe394d18216b72a1947c20d35788564e8","test/framework/src/main/java/org/elasticsearch/transport/AbstractSimpleTransportTestCase.java","60","0","0","44","1446","1773","2"
"ceylon-ide-eclipse","09946498cb21d1dcb67fe25637199287f82268cd","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/model/ModelLoaderNameEnvironment.java","60","0","0","5","269","318","0"
"ceylon-ide-eclipse","d3feef47c352a951ae2a94fccadabac6cdc24696","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/MakeReceiverRefactoring.java","60","0","0","9","448","491","0"
"ceylon-ide-eclipse","005084853f384f82e0b63fbef7fdd5e1effcefea","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/MakeReceiverRefactoring.java","60","0","0","9","454","497","0"
"hazelcast","a23961641da88700aa81802d84a4388b155f8753","hazelcast-spring/src/main/java/com/hazelcast/spring/HazelcastClientBeanDefinitionParser.java","60","0","1","0","304","375","0"
"netty","e5d01c4caf07c941199d4531eb8c251664b49ae4","codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoder.java","60","0","1","11","469","651","1"
"netty","e5d01c4caf07c941199d4531eb8c251664b49ae4","codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoder.java","60","0","1","11","469","651","1"
"elasticsearch","af119dfdd95667ea9d92de8e644448fbdc285b4f","src/test/java/org/elasticsearch/versioning/SimpleVersioningTests.java","60","0","1","11","580","791","0"
"hazelcast","9aa1cad7842c3fbba01d35ceae1da3453eac6451","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientClusterServiceImpl.java","60","0","1","13","430","511","0"
"netty","07024a4e4b6c0303f893c9d5020a66652a037f7a","common/src/main/java/io/netty/util/collection/IntObjectHashMap.java","60","0","1","19","330","504","0"
"elasticsearch","add433944676594b5696bc949e3e8eea38cf037d","src/main/java/org/elasticsearch/search/sort/SortParseElement.java","60","0","1","2","222","277","1"
"elasticsearch","b2b7506ace3d6c873807e23ca7212a1e7ef83ea7","src/main/java/org/elasticsearch/search/sort/SortParseElement.java","60","0","1","2","222","277","1"
"elasticsearch","16446440e477b7e3d11f97bd3e95894c9b7bd986","src/main/java/org/elasticsearch/search/sort/SortParseElement.java","60","0","1","2","223","278","0"
"neo4j","524187c7c736da98dcd99a069cc76f02927b6774","community/kernel/src/main/java/org/neo4j/unsafe/batchinsert/BatchInserterImpl.java","60","0","1","27","968","1115","0"
"hazelcast","564167c1f93b32ce742411106e9ae67eae88a801","hazelcast/src/main/java/com/hazelcast/nio/tcp/TcpIpConnectionManager.java","60","0","1","29","525","639","1"
"elasticsearch","20e968bf627b57b69a4bfd675b2f974619f8b116","src/main/java/org/elasticsearch/index/query/GeoDistanceRangeFilterParser.java","60","0","1","3","210","257","1"
"MapDB","519f779a3ae6f0ae5f6c8a4feb4d26602f1b0456","src/main/java/org/mapdb/TxEngine.java","60","0","1","31","502","601","0"
"orientdb","0d271e6eb4c56a0833860751060319e6feaad204","core/src/main/java/com/orientechnologies/orient/core/record/ORecordAbstract.java","60","0","1","46","401","536","1"
"orientdb","c89dbacfb27d44150d7834ef1d2872cceeb0a42c","core/src/main/java/com/orientechnologies/orient/core/record/ORecordAbstract.java","60","0","1","46","401","537","0"
"hazelcast","a31ed31064a8b44c08a990c0c3624536f2d121da","hazelcast-wm/src/main/java/com/hazelcast/web/WebFilter.java","60","0","1","6","383","512","1"
"hazelcast","fcb85d5ce8c3887b875376ea1f986c03201d9f7c","hazelcast-wm/src/main/java/com/hazelcast/web/WebFilter.java","60","0","1","6","383","512","1"
"hazelcast","4d1ed95af678b60a479a0f0148855404e05cca05","hazelcast/src/main/java/com/hazelcast/map/impl/query/MapQueryEngineImpl.java","60","0","1","7","467","594","0"
"elasticsearch","93ca6e2c4bf0741e20218c761618c42db960ecf5","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","60","0","1","8","429","601","0"
"elasticsearch","12d9268db256b728e8d334801739fb46167902b6","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","60","0","1","8","431","602","0"
"elasticsearch","29da615afd83d198911f839565257dd03c7fcf39","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","60","0","1","8","431","602","0"
"elasticsearch","2ed87b5312c2b0842c739b677f4c8e11e2dbb48a","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","60","0","1","8","431","602","0"
"elasticsearch","365cde82d3e36ce67b989c81b3446dcf64de6017","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","60","0","1","8","431","602","0"
"elasticsearch","d84c643f5880a88d2e5c38b487123161f3e01fe0","core/src/main/java/org/elasticsearch/index/query/functionscore/DecayFunctionBuilder.java","60","0","1","8","466","573","0"
"orientdb","1a8d4d6d1b489ef24d1343a420d687ef4934f214","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OImmutableClass.java","60","0","1","98","639","807","1"
"orientdb","58a69086d40df6f8f824b069d343eda7852df1be","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OImmutableClass.java","60","0","1","99","643","812","0"
"hazelcast","7b43e093cafa4f994bafb11d9f489bcace288fd1","hazelcast/src/test/java/com/hazelcast/map/EvictionTest.java","60","0","10","26","875","1109","2"
"hazelcast","3be094b8acb869e4112dda39c894185140beab68","hazelcast/src/test/java/com/hazelcast/map/EvictionTest.java","60","0","10","27","901","1148","0"
"BroadleafCommerce","4c0a8b2c4bddabc4e97467c8022161826c630c8c","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/Entity.java","60","0","10","29","289","419","0"
"elasticsearch","2bd09c4625898d77aa6c015c6f82cf973ed18cb7","core/src/main/java/org/elasticsearch/index/mapper/MappedFieldType.java","60","0","12","33","357","472","1"
"elasticsearch","3d13c27fa0df12018f35f1b20987c90277e9b6f9","core/src/main/java/org/elasticsearch/index/mapper/MappedFieldType.java","60","0","12","33","357","472","2"
"elasticsearch","9080f51340b1b26f8bd171b4c82de8d87ad42b55","core/src/main/java/org/elasticsearch/index/mapper/MappedFieldType.java","60","0","15","26","342","469","1"
"elasticsearch","2da79f2b5e403de54640735e3778bc5b5e2cf9e7","core/src/main/java/org/elasticsearch/index/seqno/GlobalCheckpointTracker.java","60","0","17","17","426","739","1"
"elasticsearch","f121cd3beb4b1b5a3acd991a099bbe4177eaa547","core/src/main/java/org/elasticsearch/index/seqno/GlobalCheckpointTracker.java","60","0","17","17","428","742","0"
