,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
3312,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,0,N
3313,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,0,N
3314,0,1,0,0,1,1,1,0,0,0,0,0,3,0,0,4.75,0,3,0,3,0,N
3315,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3316,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3317,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3318,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3319,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3320,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3321,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3322,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3323,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3324,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3325,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3326,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3327,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3328,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3329,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3330,83,23,10,86,12,9,6,151,420.73,16.3,111839.02,2.29,908,0.06,6213.28,6859.57,328,580,171,17,161,N
3331,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3332,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3333,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3334,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3335,3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
3336,3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
3337,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3338,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3339,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3340,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3341,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3342,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3343,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3344,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3345,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3346,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3347,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3348,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3349,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3350,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3351,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3352,3,5,0,0,3,1,1,7,10.85,17,3136.11,0.06,42,0.06,174.23,184.48,17,25,7,14,7,N
3353,3,5,0,1,3,1,1,6,12.57,13.13,2165.61,0.05,37,0.08,120.31,165,15,22,8,14,6,N
3354,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3355,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3356,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3357,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3358,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3359,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3360,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3361,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3362,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3363,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3364,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3365,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3366,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3367,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3368,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3369,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3370,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3371,1,9,2,1,8,1,1,27,34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,24,44,17,14,29,N
3372,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3373,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3374,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3375,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3376,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3377,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3378,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3379,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3380,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3381,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3382,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3383,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3384,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3385,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3386,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3387,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3388,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3389,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3390,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3391,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3392,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3393,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3394,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3395,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3396,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3397,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3398,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3399,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3400,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3401,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3402,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3403,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3404,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3405,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3406,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3407,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3408,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3409,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3410,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,N
3411,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3412,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,N
3413,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3414,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3415,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3416,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3417,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3418,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3419,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3420,2,5,0,2,3,1,1,6,17.17,5,429.18,0.03,21,0.2,23.84,85.84,7,14,7,10,6,N
3421,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3422,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3423,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3424,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3425,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3426,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,N
3427,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3428,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,N
3429,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3430,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3431,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,0,N
3432,0,1,0,0,1,1,1,2,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2,N
3433,0,3,0,1,2,1,1,2,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,7,13,5,9,2,N
3434,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3435,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3436,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3437,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3438,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3439,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3440,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3441,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3442,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3443,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3444,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3445,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3446,0,1,0,0,1,1,1,2,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,7,13,4,7,2,N
3447,0,1,0,0,1,1,1,2,0,0,0,0,4,0,0,8,0,4,0,4,2,N
3448,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3449,0,1,0,0,1,1,1,2,0,0,0,0,5,0,0,11.61,0,5,0,5,2,N
3450,1,11,1,4,6,1,1,21,13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,27,41,9,15,22,N
3451,0,1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,2,N
3452,0,1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,2,N
3453,0,1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,2,N
3454,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3455,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3456,0,1,0,0,1,1,1,2,27.35,3,246.13,0.03,21,0.33,13.67,82.04,9,12,9,6,2,N
3457,0,1,0,0,1,1,1,3,30.67,3,276,0.03,23,0.33,15.33,92,10,13,10,6,3,N
3458,0,1,0,0,1,1,1,3,30.67,3,276,0.03,23,0.33,15.33,92,10,13,10,6,3,N
3459,0,1,0,0,1,1,1,3,30.67,3,276,0.03,23,0.33,15.33,92,10,13,10,6,3,N
3460,0,1,0,0,1,1,1,2,27.35,3,246.13,0.03,21,0.33,13.67,82.04,9,12,9,6,2,N
3461,0,1,0,0,1,1,1,3,27.35,3,246.13,0.03,21,0.33,13.67,82.04,9,12,9,6,3,N
3462,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3463,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3464,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3465,0,1,0,0,1,1,1,2,17.92,3,161.32,0.02,15,0.33,8.96,53.77,6,9,6,6,2,N
3466,0,1,0,0,1,1,1,2,17.92,3,161.32,0.02,15,0.33,8.96,53.77,6,9,6,6,2,N
3467,0,1,0,0,1,1,1,2,14.99,3,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
3468,0,1,0,0,1,1,1,2,14.99,3,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
3469,0,1,0,0,1,1,1,2,14.99,3,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
3470,0,1,0,0,1,1,1,2,14.99,3,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
3471,0,1,0,0,1,1,1,2,14.99,3,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
3472,0,1,0,0,1,1,1,2,17.92,3,161.32,0.02,15,0.33,8.96,53.77,6,9,6,6,2,N
3473,0,1,0,0,1,1,1,2,17.92,3,161.32,0.02,15,0.33,8.96,53.77,6,9,6,6,2,N
3474,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3475,0,1,0,0,1,1,1,2,20.97,3,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
3476,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N
3477,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3478,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3479,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3480,0,1,9,0,1,1,1,2,0,0,0,0,9,0,0,0,9,0,1,0,11,N
3481,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N
3482,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N
3483,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3484,0,1,0,0,1,1,1,4,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,6,8,5,4,4,N
3485,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3486,0,1,0,0,1,1,1,5,8.45,0.75,4.75,0,4,1.33,0.26,6.34,3,1,2,1,5,N
3487,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N
3488,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3489,0,1,0,0,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27,3,6,3,5,3,N
3490,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3491,0,1,0,0,1,1,1,2,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
3492,0,1,0,0,1,1,1,4,9.51,0.5,2.38,0,3,2,0.13,4.75,2,1,2,1,4,N
3493,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3494,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3495,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3496,0,1,0,0,1,1,1,2,0,0,0,0,4,0,0,8,0,4,0,4,2,N
3497,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3498,0,1,0,0,1,1,1,2,0,0,0,0,5,0,0,11.61,0,5,0,5,2,N
3499,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3500,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3501,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3502,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3503,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3504,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3505,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3506,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3507,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3508,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3509,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3510,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3511,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3512,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3513,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3514,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3515,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3516,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3517,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3518,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3519,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3520,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3521,0,1,0,0,1,1,1,3,11.63,2,46.53,0.01,9,0.5,2.58,23.26,4,5,3,3,3,N
3522,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3523,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3524,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3525,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3526,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3527,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3528,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3529,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3530,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3531,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3532,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3533,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3534,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3535,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3536,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3537,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3538,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,0,N
3539,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,2,3,2,3,0,N
3540,0,1,0,0,1,1,1,0,0,0,0,0,3,0,0,4.75,0,3,0,3,0,N
3541,0,1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,0,N
3542,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3543,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3544,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3545,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3546,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3547,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3548,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3549,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3550,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3551,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3552,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,4.75,0,3,0,3,2,N
3553,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,N
3554,106,73,0,94,37,16,21,388,57.96,215.76,2698055.56,4.17,2163,0,149891.99,12505.08,887,1276,37,18,388,N
3555,1,1,0,0,1,1,1,5,2.67,1.5,6,0,4,0.67,0.33,4,3,1,1,1,5,N
3556,0,5,0,4,4,4,1,17,26.15,9.17,2197.7,0.08,53,0.11,122.09,239.75,20,33,12,11,17,N
3557,1,3,0,3,2,1,1,12,25.38,3.75,356.94,0.03,25,0.27,19.83,95.18,10,15,8,6,12,N
3558,4,13,0,0,7,7,1,29,43.49,12.75,7069.6,0.18,113,0.08,392.76,554.48,51,62,20,10,29,N
3559,3,1,0,8,1,1,1,10,11.21,18,3632.22,0.07,53,0.06,201.79,201.79,20,33,5,9,10,N
3560,102,13,1,98,7,5,4,348,303.64,36.88,412991.15,3.73,1580,0.03,22943.95,11198.19,595,985,121,15,349,N
3561,1,66,0,65,65,65,1,485,48.35,256.95,3192281.43,4.14,1671,0,177348.99,12423.26,704,967,100,73,485,N
3562,3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
3563,3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
3564,1,9,2,1,8,1,1,27,34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,24,44,17,14,29,N
3565,0,3,0,1,2,1,1,2,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,7,13,5,9,2,N
3566,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3567,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3568,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3569,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3570,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3571,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3572,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3573,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3574,0,1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,8,1,3,1,3,2,N
3575,0,1,0,0,1,1,1,2,0,0,0,0,4,0,0,8,0,4,0,4,2,N
3576,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,N
3577,0,1,0,0,1,1,1,2,0,0,0,0,5,0,0,11.61,0,5,0,5,2,N
