LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0,5,0,1,3,3,1,11,24.14,7.6,1394.42,0.06,44,0.13,77.47,183.48,19,25,10,8,11,N
8,7,1,1,4,4,4,27,73.64,10.78,8563.83,0.26,140,0.09,475.77,794.14,57,83,37,14,40,N
0,5,21,3,3,1,1,4,28.25,18.42,9580.18,0.17,105,0.05,532.23,520.19,51,54,18,13,25,N
0,1,0,0,1,1,1,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0,N
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
2,9,0,0,5,4,4,30,29.87,10.73,3441.39,0.11,66,0.09,191.19,320.63,23,43,15,14,34,N
1,5,0,0,3,3,1,10,15.5,8.44,1103.61,0.04,32,0.12,61.31,130.8,15,17,8,9,13,Y
2,1,2,0,1,1,1,4,10.76,5.25,296.48,0.02,17,0.19,16.47,56.47,7,10,4,6,6,N
0,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,4,Y
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,13,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,3,3,0,2,1,1,2,20.31,3.38,231.3,0.02,18,0.3,12.85,68.53,9,9,8,6,5,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
18,1,15,10,1,1,1,9,116.97,4.03,1903.85,0.16,92,0.25,105.77,471.89,39,53,29,6,24,N
0,1,2,0,1,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,3,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
32,21,2,28,11,11,11,75,75.13,26.27,51867.69,0.66,321,0.04,2881.54,1974.07,134,187,51,20,139,N
0,1,0,0,1,1,1,2,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,6,N
1,9,2,1,8,1,1,27,34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,24,44,17,14,29,N
0,3,0,0,2,2,1,5,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,5,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,N
0,1,2,0,1,1,1,1,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
5,5,6,0,3,3,1,8,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,12,19,8,5,14,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
17,5,0,2,3,1,1,112,171.1,22.34,85352.91,1.27,568,0.04,4741.83,3821.46,271,297,91,15,133,Y
1,11,1,0,6,4,5,9,12.07,14.08,2393.0,0.06,40,0.07,132.94,169.92,13,27,6,13,10,N
0,1,0,0,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
0,1,0,0,1,1,1,3,30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,13,10,6,3,N
2,3,0,2,2,2,1,24,29.77,11.7,4075.46,0.12,82,0.09,226.41,348.33,26,56,10,9,30,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,0,0,1,1,1,3,4.0,0.5,1.0,0.0,2,2.0,0.06,2.0,1,1,1,1,3,N
15,13,0,14,7,6,5,43,52.12,26.53,36670.54,0.46,235,0.04,2037.25,1382.42,96,139,38,21,75,N
0,3,1,0,2,1,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2,N
7,1,0,9,1,1,1,9,28.4,5.73,931.41,0.05,39,0.17,51.74,162.63,18,21,11,7,9,N
0,1,1,0,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,4,N
3,5,1,7,3,2,1,31,22.59,23.16,12115.05,0.17,102,0.04,673.06,523.19,39,63,16,19,44,Y
0,3,0,0,2,2,1,5,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,5,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2,N
0,1,1,0,1,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
2,39,0,4,20,7,20,17,11.38,87.5,87158.64,0.33,203,0.01,4842.15,996.1,75,128,9,21,23,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
3,3,2,1,2,1,1,5,10.33,4.5,209.28,0.02,14,0.22,11.63,46.51,6,8,4,6,7,N
0,1,20,4,1,1,1,1,27.02,35.67,34375.18,0.32,223,0.03,1909.73,963.79,107,116,12,8,21,N
1,9,0,0,5,3,1,20,16.64,17.33,4999.65,0.1,60,0.06,277.76,288.44,26,34,12,16,26,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
1,1,0,0,1,1,1,3,17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,6,9,6,6,3,N
21,19,6,10,10,5,3,44,24.34,46.75,53191.17,0.38,211,0.02,2955.06,1137.78,85,126,20,22,50,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
1,3,0,0,2,2,1,9,23.6,7.09,1186.82,0.06,37,0.14,65.93,167.37,13,24,11,12,12,N
7,10,0,2,6,5,1,39,29.3,25.54,19104.17,0.25,130,0.04,1061.34,748.14,55,75,28,26,39,N
6,13,1,29,7,3,4,58,31.59,35.22,39175.27,0.37,205,0.03,2176.4,1112.38,81,124,23,20,96,Y
4,5,0,0,3,3,1,18,39.53,5.0,988.27,0.07,45,0.2,54.9,197.65,20,25,14,7,24,N
1,5,0,3,3,3,1,19,20.96,10.5,2310.82,0.07,48,0.1,128.38,220.08,21,27,12,12,19,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
10,5,3,7,3,3,1,44,58.61,15.28,13683.04,0.3,151,0.07,760.17,895.54,73,78,43,18,47,N
0,1,0,1,1,1,1,4,13.84,3.0,124.54,0.01,12,0.33,6.92,41.51,5,7,5,6,7,N
0,1,1,0,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
6,1,0,1,1,1,1,17,37.98,9.9,3722.07,0.13,82,0.1,206.78,375.97,33,49,15,9,26,Y
28,133,1,6,67,34,67,111,119.74,32.45,126117.24,1.3,634,0.03,7006.51,3885.97,238,396,55,15,149,N
0,1,0,0,1,1,1,3,27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,9,12,9,6,3,N
0,1,1,0,1,1,1,4,25.43,2.86,207.57,0.02,21,0.35,11.53,72.65,10,11,7,4,8,N
0,3,9,0,2,2,1,2,25.37,11.25,3210.79,0.1,64,0.09,178.38,285.4,27,37,12,10,11,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2,N
4,55,5,5,28,16,16,144,56.22,51.24,147636.19,0.96,482,0.02,8202.01,2881.05,191,291,41,22,162,N
18,9,5,8,5,2,1,25,20.05,21.25,9053.79,0.14,86,0.05,502.99,426.06,35,51,14,17,30,Y
13,5,2,4,3,2,3,39,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,96,101,32,13,41,Y
1,11,1,0,6,4,5,18,22.76,19.0,8216.37,0.14,92,0.05,456.46,432.44,38,54,13,13,22,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
4,5,3,3,3,2,1,23,25.44,17.0,7351.49,0.14,92,0.06,408.42,432.44,34,58,13,13,26,N
0,1,0,0,1,1,1,3,17.79,2.92,151.35,0.02,15,0.34,8.41,51.89,7,8,6,5,5,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,4,N
2,25,0,3,13,13,8,44,35.44,20.13,14362.87,0.24,138,0.05,797.94,713.45,45,93,19,17,51,N
0,1,0,16,1,1,1,3,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,3,N
3,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,1,0,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,4,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,6,8,5,4,4,N
4,5,0,0,3,3,1,16,26.16,12.27,3937.78,0.11,70,0.08,218.77,320.95,29,41,13,11,22,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,N
0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
5,17,0,0,9,7,4,36,20.67,30.0,18604.46,0.21,129,0.03,1033.57,620.15,52,77,13,15,44,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
4,3,1,0,2,2,1,13,35.51,12.28,5352.73,0.15,88,0.08,297.37,435.97,34,54,18,13,14,Y
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
1,1,0,0,1,1,1,4,16.73,3.6,216.82,0.02,19,0.28,12.05,60.23,9,10,5,4,4,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
6,1,0,5,1,1,1,7,29.34,7.5,1650.59,0.07,48,0.13,91.7,220.08,21,27,14,10,7,Y
0,1,0,0,1,1,1,4,32.68,2.75,247.11,0.03,23,0.36,13.73,89.86,11,12,10,5,6,N
0,1,0,0,1,1,1,2,17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,6,9,6,6,2,N
4,7,0,2,4,4,1,25,31.21,10.06,3160.04,0.1,64,0.1,175.56,314.04,23,41,16,14,34,N
1,5,0,0,3,3,1,13,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,12,19,8,10,13,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
1,4,0,0,3,1,1,11,17.95,4.67,390.89,0.03,22,0.21,21.72,83.76,7,15,6,8,11,N
10,1,0,22,1,1,1,18,71.72,5.25,1976.72,0.13,76,0.19,109.82,376.52,36,40,24,7,18,N
0,1,0,0,1,1,1,0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
2,1,6,3,1,1,1,6,60.1,3.63,792.63,0.07,47,0.28,44.04,218.26,23,24,19,6,12,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
1,3,0,0,2,1,1,13,13.99,8.64,1045.16,0.04,29,0.12,58.06,120.93,11,18,7,11,16,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,1,0,1,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,2,N
0,1,0,0,1,1,1,0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,0,N
0,1,2,0,1,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,3,N
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
0,3,0,0,2,1,1,12,17.51,5.0,437.84,0.03,21,0.2,24.32,87.57,8,13,8,10,14,N
0,1,2,0,1,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,3,N
0,1,0,0,1,1,1,2,7.35,8.0,470.48,0.02,17,0.13,26.14,58.81,6,11,3,8,2,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,3,0,0,2,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,4,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,1,0,1,1,1,2,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,3,N
4,11,0,4,6,6,1,42,55.71,12.25,8359.77,0.23,132,0.08,464.43,682.43,49,83,24,12,52,N
2,3,0,0,2,2,1,10,13.71,6.67,609.18,0.03,24,0.15,33.84,91.38,10,14,6,8,14,N
0,1,0,0,1,1,1,9,16.05,10.31,1708.46,0.06,39,0.1,94.91,165.67,15,24,8,11,9,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,0,4,0,4,2,N
5,1,0,0,1,1,1,9,23.39,8.5,1689.87,0.07,46,0.12,93.88,198.81,17,29,10,10,16,N
2,1,0,0,1,1,1,14,21.82,3.3,237.6,0.02,18,0.3,13.2,72.0,11,7,10,6,18,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
1,3,0,0,2,2,1,20,33.99,4.58,712.12,0.05,36,0.22,39.56,155.59,17,19,13,7,23,N
0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
2,1,0,1,1,1,1,5,28.44,4.5,576.0,0.04,32,0.22,32.0,128.0,15,17,10,6,10,Y
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,0,0,1,1,1,2,20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
0,3,0,0,2,2,1,4,8.57,5.25,236.11,0.01,13,0.19,13.12,44.97,6,7,4,7,4,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
1,13,9,0,5,3,1,36,50.26,14.66,10796.83,0.25,128,0.07,599.82,736.63,54,74,35,19,45,N
2,3,0,1,2,2,1,19,33.65,8.8,2605.92,0.1,63,0.11,144.77,296.13,24,39,15,11,26,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
0,1,0,0,1,1,1,6,20.31,4.5,411.19,0.03,24,0.22,22.84,91.38,9,15,7,7,11,Y
0,3,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,0,6,0,6,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
5,1,0,1,1,1,1,7,18.52,6.75,843.89,0.04,32,0.15,46.88,125.02,9,23,6,9,7,N
0,1,1,1,1,1,1,1,4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,1,2,1,2,2,N
5,5,6,0,3,3,1,8,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,12,19,8,5,14,N
0,1,0,0,1,1,1,0,10.0,1.0,10.0,0.0,5,1.0,0.56,10.0,2,3,2,2,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,1,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,Y
3,5,0,2,3,2,1,15,42.49,8.11,2801.07,0.12,69,0.12,155.62,345.0,31,38,21,11,15,N
13,5,6,42,3,2,1,7,23.64,9.31,2048.42,0.07,48,0.11,113.8,220.08,22,26,13,11,13,Y
0,1,0,0,1,1,1,1,6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,3,9,2,8,1,N
0,1,0,0,1,1,1,1,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,1,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,9,0,0,5,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,18,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
7,3,0,12,2,2,1,20,37.55,9.12,3121.44,0.11,72,0.11,173.41,342.35,31,41,17,10,41,Y
0,1,0,0,1,1,1,3,12.0,2.5,75.0,0.01,10,0.4,4.17,30.0,3,7,3,5,3,N
2,15,0,0,8,2,7,15,38.96,8.29,2674.97,0.11,64,0.12,148.61,322.84,29,35,21,12,19,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
20,23,3,48,12,5,6,50,22.06,40.8,36720.0,0.3,180,0.02,2040.0,900.0,72,108,15,17,53,N
0,11,0,0,6,6,1,12,49.26,6.22,1907.08,0.1,66,0.16,105.95,306.49,32,34,18,7,14,Y
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
3,9,0,0,5,2,1,18,32.36,14.08,6418.99,0.15,92,0.07,356.61,455.79,39,53,18,13,18,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
297,61,19,138,31,19,13,1409,836.5,66.11,3655422.23,18.43,6716,0.02,203079.0,55296.99,2355,4361,285,16,1428,Y
0,1,0,0,1,1,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
0,1,0,1,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,5,N
4,7,0,1,4,2,3,16,20.43,16.0,5230.4,0.11,68,0.06,290.58,326.9,24,44,12,16,24,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
124,67,5,190,34,22,10,594,454.21,53.23,1286957.35,8.06,3163,0.02,71497.63,24177.52,1146,2017,183,17,599,N
41,31,3,22,16,4,3,73,67.09,44.63,133660.73,1.0,466,0.02,7425.6,2994.64,206,260,60,26,76,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,4,N
8,19,2,4,10,10,8,46,37.63,25.52,24499.5,0.32,171,0.04,1361.08,960.12,74,97,29,20,62,N
5,7,2,2,4,3,3,27,58.91,9.21,5001.85,0.18,102,0.11,277.88,542.84,43,59,28,12,38,N
0,3,0,0,2,2,1,4,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,8,9,5,7,4,N
0,5,3,0,3,3,1,1,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,14,19,6,8,4,N
0,1,0,0,1,1,1,2,11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,4,6,4,6,2,N
7,7,1,5,4,2,3,14,31.08,14.73,6740.46,0.15,86,0.07,374.47,457.69,36,50,22,18,15,Y
0,3,0,0,2,2,1,11,26.91,3.44,318.01,0.03,25,0.29,17.67,92.51,11,14,8,5,13,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,12,N
5,5,0,0,3,3,1,18,39.53,5.0,988.27,0.07,45,0.2,54.9,197.65,20,25,14,7,25,N
1,3,0,0,2,1,1,4,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,4,N
0,1,0,0,1,1,1,2,7.81,9.0,632.78,0.02,19,0.11,35.15,70.31,8,11,4,9,2,N
11,14,2,14,8,5,5,54,44.19,27.06,32355.38,0.4,205,0.04,1797.52,1195.74,80,125,34,23,84,Y
0,1,0,0,1,1,1,0,4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,1,2,1,2,4,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
2,1,0,0,1,1,1,9,5.29,21.67,2485.46,0.04,31,0.05,138.08,114.71,13,18,3,10,9,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
2,1,0,2,1,1,1,8,24.97,10.0,2497.28,0.08,56,0.1,138.74,249.73,24,32,12,10,8,N
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
0,1,0,0,1,1,1,0,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,0,N
5,23,0,1,12,11,10,28,23.38,30.33,21507.84,0.24,159,0.03,1194.88,709.05,42,117,9,13,28,N
0,1,0,0,1,1,1,2,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,2,N
0,3,0,0,2,2,1,0,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,5,9,3,9,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,0,N
4,9,0,5,5,3,4,19,16.09,18.42,5457.54,0.1,61,0.05,303.2,296.34,26,35,12,17,19,N
1,10,8,0,9,1,1,24,34.46,10.83,4043.92,0.12,74,0.09,224.66,373.29,26,48,18,15,32,N
1,3,0,0,2,2,1,15,19.82,10.8,2311.77,0.07,48,0.09,128.43,214.05,18,30,10,12,18,Y
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,11,0,0,6,4,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,94,Y
0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
0,15,49,15,8,1,1,6,49.75,43.0,91978.75,0.71,383,0.02,5109.93,2139.04,172,211,32,16,55,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
0,1,0,0,1,1,1,2,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,2,6,2,5,2,N
0,1,0,0,1,1,1,4,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,6,8,5,4,4,N
2,1,0,0,1,1,1,7,25.86,4.9,620.89,0.04,31,0.2,34.49,126.71,14,17,10,7,7,N
0,3,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,5,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,22,Y
0,1,1,0,1,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
